name,description,price,image,compatibleModels,sku,quantity
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 11 Pro Max,PIN-IPH-11P-MAX,10
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 12 ,PIN-IPH-12,19
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 12 Pro Max,PIN-IPH-12P-MAX,17
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 13,PIN-IPH-13,22
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 13 Pro,PIN-IPH-13P,30
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 13 Pro Max,PIN-IPH-13P-MAX,19
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 14,PIN-IPH-14,14
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 14 Pro,PIN-IPH-14P,14
Pink Peony,"Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PinkPeony1.jpg, PinkPeony2.jpg",iPhone 14 Pro Max,PIN-IPH-14P-MAX,12
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 11 Pro,POL-IPH-11P,4
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 11 Pro Max,POL-IPH-11P-MAX,8
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 12 ,POL-IPH-12,9
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 12 Pro Max,POL-IPH-12P-MAX,10
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 13,POL-IPH-13,10
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 13 Pro,POL-IPH-13P,10
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 13 Pro Max,POL-IPH-13P-MAX,9
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 14,POL-IPH-14,10
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 14 Pro,POL-IPH-14P,8
Polka Dots,"CASE DESIGN: TANGERINE BACKGROUND WITH NEUTRAL POLKA DOTS. Finger Strap Color: Solid neutralCase Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"PolkaDots1.jpg, PolkaDots2.jpg, PolkaDots3.jpg, PolkaDots4.jpg",iPhone 14 Pro Max,POL-IPH-14P-MAX,0
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 11,SHA-IPH-11,9
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 11 Pro,SHA-IPH-11P,10
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 11 Pro Max,SHA-IPH-11P-MAX,9
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 12 ,SHA-IPH-12,8
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 12 Pro Max,SHA-IPH-12P-MAX,10
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 13,SHA-IPH-13,20
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 13 Pro,SHA-IPH-13P,26
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 13 Pro Max,SHA-IPH-13P-MAX,19
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 14,SHA-IPH-14,10
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 14 Pro,SHA-IPH-14P,10
Shades of Plum,"Case Design: Purple Ombre waves Finger Strap Color: Solid mauve Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"ShadesofPlum1.jpg, ShadesofPlum2.jpg, ShadesofPlum3.jpg, ShadesofPlum4.jpg",iPhone 14 Pro Max,SHA-IPH-14P-MAX,10
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 11 ,SUN-IPH-11,10
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 11 Pro,SUN-IPH-11P,10
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 11 Pro Max,SUN-IPH-11P-MAX,10
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 12 ,SUN-IPH-12,19
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 13,SUN-IPH-13,16
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 13 Pro ,SUN-IPH-13P,19
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 13 Pro Max,SUN-IPH-13P-MAX,20
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 14,SUN-IPH-14,9
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 14 Pro,SUN-IPH-14P,10
Sunkissed,"Case Design: Ombre waves in neutral, pink, sage, and orange Finger Strap Color: Solid pink Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Sunkissed1.jpg, Sunkissed2.jpg, Sunkissed3.jpg, Sunkissed4.jpg",iPhone 14 Pro Max,SUN-IPH-14P-MAX,10
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 12 ,TRO-IPH-12,9
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 12 Pro Max,TRO-IPH-12P-MAX,10
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 13,TRO-IPH-13,10
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 13 Pro,TRO-IPH-13P,10
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 13 Pro Max,TRO-IPH-13P-MAX,9
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 14,TRO-IPH-14P,10
Tropical Palms,"Case Design: Muted pink background with white palm leaves Finger Strap Color: Muted pink background with white palm leaves Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"TropicalPalms1.jpg, TropicalPalms2.jpg, TropicalPalms3.jpg, TropicalPalms4.jpg",iPhone 14 Pro Max,TRO-IPH-14P-MAX,10
Wildflower,"Case Design: Green background with white flowers Finger Strap Color: Solid orange Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Wildflower1.jpg, Wildflower2.jpg, Wildflowe3.jpg, Wildflower4.jpg",iPhone 13 Pro,WIL-IPH-13P,10
Wildflower,"Case Design: Green background with white flowers Finger Strap Color: Solid orange Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Wildflower1.jpg, Wildflower2.jpg, Wildflowe3.jpg, Wildflower4.jpg",iPhone 14 Pro,WIL-IPH-14P,9
Check it,"Case Design: Lavender and off white checker Finger Strap Color: Lavender and off white checker Case Features: Comfortable finger loop that can be used with either hand, Wallet pouch that is designed to fit 2 cards (as it breaks in, more cards can be added), Adjustable kickstand to prop up your phone, Vegan leather material, Shock-absorbing inner pad",19.99,"Checkit1.jpg, Checkit2.jpg, Checkit3.jpg, Checkit4.jpg",iPhone 14 Pro,WYL-IPH-14P,9
